image name,HC,Complex,TopHeavy,Simple,Other,SoftCoral,Sand,CCA,Algae,Rubble,DeadCoral,Unknown
255_1.png,25,25,0,0,0,0,0,0,8.33375,66.66624999999999,0,0
255_2.png,60.87052930895052,60.87052930895052,0,0,0,0,4.347429108079201,0,8.696162575326742,8.694858216158401,0,17.391020791485147
258_1.png,0,0,0,0,0,0,100,0,0,0,0,0
258_2.png,0,0,0,0,0,0,100,0,0,0,0,0
259_1.png,43.33343333433334,43.33343333433334,0,0,0,0,0,0,0,0,43.33343333433334,13.333133331333311
259_2.png,63.33363333633336,33.33333333333333,0,30.00030000300003,0,0,0,0,0,0,23.33323333233332,13.333133331333311
263_1.png,53.334,53.334,0,0,0,0,0,0,0,46.666,0,0
263_2.png,92.59230452994966,85.18460905989933,0,7.407695470050332,0,0,7.407695470050332,0,0,0,0,0
266_N.A.png,0,0,0,0,0,0,100,0,0,0,0,0
267_N.A.png,0,0,0,0,0,0,96.667,0,0,3.333,0,0
268_N.A.png,0,0,0,0,0,0,73.33373333733338,0,10.00010000100001,16.666166661666615,0,0
269_N.A.png,0,0,0,0,0,0,86.66613333866661,0,6.6669333306666925,6.6669333306666925,0,0
270_N.A.png,0,0,0,0,0,0,93.33393334,0,3.333033330333304,3.333033330333304,0,0
271_N.A.png,0,0,0,0,0,0,100,0,0,0,0,0
272_N.A.png,0,0,0,0,11.11,0,0,0,88.89,0,0,0
273_N.A.png,31.99971199539193,28.00004800076801,0,3.9996639946239134,0,0,0,3.9996639946239134,0,0,48.000768012288205,15.999855997695963
278_1.png,0,0,0,0,0,0,100,0,0,0,0,0
278_2.png,0,0,0,0,0,0,100,0,0,0,0,0
280_1.png,0,0,0,0,6.667066670666706,0,23.333233332333325,0,23.33323333233332,10.00010000100001,33.33333333333333,3.333033330333304
280_2.png,3.7033333333333336,0,0,3.7033333333333336,0,0,0,0,55.55555555555556,0,40.74111111111111,0
283_1.png,0,0,0,0,3.333033330333304,0,60.000600006000056,0,0,0,33.33333333333333,3.333033330333304
283_2.png,0,0,0,0,0,0,56.667,0,43.333,0,0,0
288_1.png,66.66666666666666,0,0,66.66666666666666,0,0,22.22222222222222,0,7.407777777777777,3.7033333333333336,0,0
288_2.png,0,0,0,0,0,0,0,0,76.92316568,0,3.8457544394060026,19.23107988
289_1.png,0,0,0,0,0,0,100,0,0,0,0,0
289_2.png,0,0,0,0,0,0,100,0,0,0,0,0
3_1.png,0,0,0,0,0,0,36.667,0,60,3.333,0,0
